2025-04-29 12:37:51,458 [myid:] - INFO  [main:o.a.z.s.q.QuorumPeerConfig@177] - Reading configuration from: /Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/conf/zoo.cfg
2025-04-29 12:37:51,462 [myid:] - INFO  [main:o.a.z.s.q.QuorumPeerConfig@460] - observerMasterPort is not set
2025-04-29 12:37:51,462 [myid:] - INFO  [main:o.a.z.s.q.QuorumPeerConfig@477] - metricsProvider.className is org.apache.zookeeper.metrics.impl.DefaultMetricsProvider
2025-04-29 12:37:51,462 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServerMain@123] - Starting server
2025-04-29 12:37:51,466 [myid:] - INFO  [main:o.a.z.s.ServerMetrics@64] - ServerMetrics initialized with provider org.apache.zookeeper.metrics.impl.DefaultMetricsProvider@37271612
2025-04-29 12:37:51,467 [myid:] - INFO  [main:o.a.z.s.a.DigestAuthenticationProvider@51] - ACL digest algorithm is: SHA1
2025-04-29 12:37:51,467 [myid:] - INFO  [main:o.a.z.s.a.DigestAuthenticationProvider@65] - zookeeper.DigestAuthenticationProvider.enabled = true
2025-04-29 12:37:51,468 [myid:] - INFO  [main:o.a.z.s.p.FileTxnSnapLog@124] - zookeeper.snapshot.trust.empty : false
2025-04-29 12:37:51,471 [myid:] - INFO  [main:o.a.z.ZookeeperBanner@42] - 
2025-04-29 12:37:51,471 [myid:] - INFO  [main:o.a.z.ZookeeperBanner@42] -   ______                  _                                          
2025-04-29 12:37:51,471 [myid:] - INFO  [main:o.a.z.ZookeeperBanner@42] -  |___  /                 | |                                         
2025-04-29 12:37:51,471 [myid:] - INFO  [main:o.a.z.ZookeeperBanner@42] -     / /    ___     ___   | | __   ___    ___   _ __     ___   _ __   
2025-04-29 12:37:51,471 [myid:] - INFO  [main:o.a.z.ZookeeperBanner@42] -    / /    / _ \   / _ \  | |/ /  / _ \  / _ \ | '_ \   / _ \ | '__|
2025-04-29 12:37:51,471 [myid:] - INFO  [main:o.a.z.ZookeeperBanner@42] -   / /__  | (_) | | (_) | |   <  |  __/ |  __/ | |_) | |  __/ | |    
2025-04-29 12:37:51,471 [myid:] - INFO  [main:o.a.z.ZookeeperBanner@42] -  /_____|  \___/   \___/  |_|\_\  \___|  \___| | .__/   \___| |_|
2025-04-29 12:37:51,471 [myid:] - INFO  [main:o.a.z.ZookeeperBanner@42] -                                               | |                     
2025-04-29 12:37:51,471 [myid:] - INFO  [main:o.a.z.ZookeeperBanner@42] -                                               |_|                     
2025-04-29 12:37:51,471 [myid:] - INFO  [main:o.a.z.ZookeeperBanner@42] - 
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:zookeeper.version=3.9.3-c26634f34490bb0ea7a09cc51e05ede3b4e320ee, built on 2024-10-17 23:21 UTC
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:host.name=localhost
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:java.version=22.0.2
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:java.vendor=Oracle Corporation
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:java.home=/Library/Java/JavaVirtualMachines/jdk-22.jdk/Contents/Home
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:java.class.path=/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../zookeeper-metrics-providers/zookeeper-prometheus-metrics/target/classes:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../zookeeper-server/target/classes:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../build/classes:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../zookeeper-metrics-providers/zookeeper-prometheus-metrics/target/lib/*.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../zookeeper-server/target/lib/*.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../build/lib/*.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/zookeeper-prometheus-metrics-3.9.3.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/zookeeper-jute-3.9.3.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/zookeeper-3.9.3.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/snappy-java-1.1.9.0.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/snappy-java-1.1.10.5.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/slf4j-api-1.7.30.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/simpleclient_servlet-0.9.0.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/simpleclient_hotspot-0.9.0.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/simpleclient_common-0.9.0.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/simpleclient-0.9.0.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/netty-transport-native-unix-common-4.1.113.Final.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/netty-transport-native-epoll-4.1.113.Final-linux-x86_64.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/netty-transport-classes-epoll-4.1.113.Final.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/netty-transport-4.1.113.Final.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/netty-tcnative-classes-2.0.66.Final.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/netty-tcnative-boringssl-static-2.0.66.Final.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/netty-tcnative-boringssl-static-2.0.66.Final-windows-x86_64.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/netty-tcnative-boringssl-static-2.0.66.Final-osx-x86_64.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/netty-tcnative-boringssl-static-2.0.66.Final-osx-aarch_64.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/netty-tcnative-boringssl-static-2.0.66.Final-linux-x86_64.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/netty-tcnative-boringssl-static-2.0.66.Final-linux-aarch_64.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/netty-resolver-4.1.113.Final.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/netty-handler-4.1.113.Final.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/netty-common-4.1.113.Final.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/netty-codec-4.1.113.Final.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/netty-buffer-4.1.113.Final.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/metrics-core-4.1.12.1.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/logback-core-1.2.13.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/logback-classic-1.2.13.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/jline-2.14.6.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/jetty-util-ajax-9.4.56.v20240826.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/jetty-util-9.4.56.v20240826.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/jetty-servlet-9.4.56.v20240826.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/jetty-server-9.4.56.v20240826.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/jetty-security-9.4.56.v20240826.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/jetty-io-9.4.56.v20240826.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/jetty-http-9.4.56.v20240826.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/javax.servlet-api-3.1.0.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/jackson-databind-2.15.2.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/jackson-core-2.15.2.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/jackson-annotations-2.15.2.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/commons-io-2.17.0.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/commons-cli-1.5.0.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../lib/audience-annotations-0.12.0.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../zookeeper-*.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../zookeeper-server/src/main/resources/lib/*.jar:/Users/shulva/Documents/projects/irpc/apache-zookeeper-3.9.3-bin/bin/../conf:
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:java.library.path=/Users/shulva/Library/Java/Extensions:/Library/Java/Extensions:/Network/Library/Java/Extensions:/System/Library/Java/Extensions:/usr/lib/java:.
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:java.io.tmpdir=/var/folders/n4/7qk61hrd5kbb6gqswlz4r2y80000gn/T/
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:java.compiler=<NA>
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:os.name=Mac OS X
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:os.arch=aarch64
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:os.version=14.6.1
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:user.name=shulva
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:user.home=/Users/shulva
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:user.dir=/Users/shulva/Documents/projects/irpc
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:os.memory.free=238MB
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:os.memory.max=1000MB
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:os.memory.total=258MB
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@149] - zookeeper.enableEagerACLCheck = false
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@162] - zookeeper.digest.enabled = true
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@166] - zookeeper.closeSessionTxn.enabled = true
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@2242] - zookeeper.serializeLastProcessedZxid.enabled = true
2025-04-29 12:37:51,472 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@1585] - zookeeper.flushDelay = 0 ms
2025-04-29 12:37:51,473 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@1594] - zookeeper.maxWriteQueuePollTime = 0 ms
2025-04-29 12:37:51,473 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@1603] - zookeeper.maxBatchSize=1000
2025-04-29 12:37:51,473 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@287] - zookeeper.intBufferStartingSizeBytes = 1024
2025-04-29 12:37:51,473 [myid:] - INFO  [main:o.a.z.s.BlueThrottle@141] - Weighed connection throttling is disabled
2025-04-29 12:37:51,473 [myid:] - INFO  [main:o.a.z.s.AuthenticationHelper@66] - zookeeper.enforce.auth.enabled = false
2025-04-29 12:37:51,473 [myid:] - INFO  [main:o.a.z.s.AuthenticationHelper@67] - zookeeper.enforce.auth.schemes = []
2025-04-29 12:37:51,474 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@1395] - minSessionTimeout set to 4000 ms
2025-04-29 12:37:51,474 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@1404] - maxSessionTimeout set to 40000 ms
2025-04-29 12:37:51,474 [myid:] - INFO  [main:o.a.z.s.ResponseCache@45] - getData response cache size is initialized with value 400.
2025-04-29 12:37:51,474 [myid:] - INFO  [main:o.a.z.s.ResponseCache@45] - getChildren response cache size is initialized with value 400.
2025-04-29 12:37:51,474 [myid:] - INFO  [main:o.a.z.s.u.RequestPathMetricsCollector@109] - zookeeper.pathStats.slotCapacity = 60
2025-04-29 12:37:51,474 [myid:] - INFO  [main:o.a.z.s.u.RequestPathMetricsCollector@110] - zookeeper.pathStats.slotDuration = 15
2025-04-29 12:37:51,475 [myid:] - INFO  [main:o.a.z.s.u.RequestPathMetricsCollector@111] - zookeeper.pathStats.maxDepth = 6
2025-04-29 12:37:51,475 [myid:] - INFO  [main:o.a.z.s.u.RequestPathMetricsCollector@112] - zookeeper.pathStats.initialDelay = 5
2025-04-29 12:37:51,475 [myid:] - INFO  [main:o.a.z.s.u.RequestPathMetricsCollector@113] - zookeeper.pathStats.delay = 5
2025-04-29 12:37:51,475 [myid:] - INFO  [main:o.a.z.s.u.RequestPathMetricsCollector@114] - zookeeper.pathStats.enabled = false
2025-04-29 12:37:51,475 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@1622] - The max bytes for all large requests are set to 104857600
2025-04-29 12:37:51,475 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@1636] - The large request threshold is set to -1
2025-04-29 12:37:51,475 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@385] - Created server with tickTime 2000 ms minSessionTimeout 4000 ms maxSessionTimeout 40000 ms clientPortListenBacklog -1 dataLogdir /Users/shulva/Documents/projects/irpc/zookeeper/version-2 snapdir /Users/shulva/Documents/projects/irpc/zookeeper/version-2
2025-04-29 12:37:51,485 [myid:] - INFO  [main:o.e.j.u.l.Log@170] - Logging initialized @280ms to org.eclipse.jetty.util.log.Slf4jLog
2025-04-29 12:37:51,507 [myid:] - WARN  [main:o.e.j.s.h.ContextHandler@1662] - o.e.j.s.ServletContextHandler@17fc391b{/,null,STOPPED} contextPath ends with /*
2025-04-29 12:37:51,507 [myid:] - WARN  [main:o.e.j.s.h.ContextHandler@1673] - Empty contextPath
2025-04-29 12:37:51,514 [myid:] - INFO  [main:o.e.j.s.Server@375] - jetty-9.4.56.v20240826; built: 2024-08-26T17:15:05.868Z; git: ec6782ff5ead824dabdcf47fa98f90a4aedff401; jvm 22.0.2+9-70
2025-04-29 12:37:51,523 [myid:] - INFO  [main:o.e.j.s.s.DefaultSessionIdManager@334] - DefaultSessionIdManager workerName=node0
2025-04-29 12:37:51,523 [myid:] - INFO  [main:o.e.j.s.s.DefaultSessionIdManager@339] - No SessionScavenger set, using defaults
2025-04-29 12:37:51,524 [myid:] - INFO  [main:o.e.j.s.s.HouseKeeper@132] - node0 Scavenging every 600000ms
2025-04-29 12:37:51,525 [myid:] - WARN  [main:o.e.j.s.ConstraintSecurityHandler@759] - ServletContext@o.e.j.s.ServletContextHandler@17fc391b{/,null,STARTING} has uncovered http methods for path: /*
2025-04-29 12:37:51,528 [myid:] - INFO  [main:o.e.j.s.h.ContextHandler@921] - Started o.e.j.s.ServletContextHandler@17fc391b{/,null,AVAILABLE}
2025-04-29 12:37:51,533 [myid:] - INFO  [main:o.e.j.s.AbstractConnector@333] - Started ServerConnector@13e344d{HTTP/1.1, (http/1.1)}{0.0.0.0:8080}
2025-04-29 12:37:51,533 [myid:] - INFO  [main:o.e.j.s.Server@415] - Started @328ms
2025-04-29 12:37:51,533 [myid:] - INFO  [main:o.a.z.s.a.JettyAdminServer@201] - Started AdminServer on address 0.0.0.0, port 8080 and command URL /commands
2025-04-29 12:37:51,535 [myid:] - INFO  [main:o.a.z.s.ServerCnxnFactory@172] - Using org.apache.zookeeper.server.NIOServerCnxnFactory as server connection factory
2025-04-29 12:37:51,535 [myid:] - WARN  [main:o.a.z.s.ServerCnxnFactory@337] - maxCnxns is not configured, using default value 0.
2025-04-29 12:37:51,535 [myid:] - INFO  [main:o.a.z.s.NIOServerCnxnFactory@652] - Configuring NIO connection handler with 10s sessionless connection timeout, 2 selector thread(s), 16 worker threads, and 64 kB direct buffers.
2025-04-29 12:37:51,536 [myid:] - INFO  [main:o.a.z.s.NIOServerCnxnFactory@660] - binding to port 0.0.0.0/0.0.0.0:2181
2025-04-29 12:37:51,540 [myid:] - INFO  [main:o.a.z.s.w.WatchManagerFactory@42] - Using org.apache.zookeeper.server.watch.WatchManager as watch manager
2025-04-29 12:37:51,540 [myid:] - INFO  [main:o.a.z.s.w.WatchManagerFactory@42] - Using org.apache.zookeeper.server.watch.WatchManager as watch manager
2025-04-29 12:37:51,540 [myid:] - INFO  [main:o.a.z.s.ZKDatabase@134] - zookeeper.snapshotSizeFactor = 0.33
2025-04-29 12:37:51,540 [myid:] - INFO  [main:o.a.z.s.ZKDatabase@154] - zookeeper.commitLogCount=500
2025-04-29 12:37:51,541 [myid:] - INFO  [main:o.a.z.s.p.SnapStream@61] - zookeeper.snapshot.compression.method = CHECKED
2025-04-29 12:37:51,542 [myid:] - INFO  [main:o.a.z.s.p.FileSnap@86] - Reading snapshot /Users/shulva/Documents/projects/irpc/zookeeper/version-2/snapshot.b2
2025-04-29 12:37:51,543 [myid:] - INFO  [main:o.a.z.s.DataTree@1705] - The digest in the snapshot has digest version of 2, with zxid as 0xb2, and digest value as 15483408604
2025-04-29 12:37:51,547 [myid:] - INFO  [main:o.a.z.a.ZKAuditProvider@42] - ZooKeeper audit is disabled.
2025-04-29 12:37:51,548 [myid:] - INFO  [main:o.a.z.s.p.FileTxnSnapLog@372] - 32 txns loaded in 3 ms
2025-04-29 12:37:51,548 [myid:] - INFO  [main:o.a.z.s.ZKDatabase@291] - Snapshot loaded in 8 ms, highest zxid is 0xd2, digest is 16806168053
2025-04-29 12:37:51,548 [myid:] - INFO  [main:o.a.z.s.p.FileTxnSnapLog@480] - Snapshotting: 0xd2 to /Users/shulva/Documents/projects/irpc/zookeeper/version-2/snapshot.d2
2025-04-29 12:37:51,549 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@589] - Snapshot taken in 1 ms
2025-04-29 12:37:51,551 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::o.a.z.s.PrepRequestProcessor@138] - PrepRequestProcessor (sid:0) started, reconfigEnabled=false
2025-04-29 12:37:51,551 [myid:] - INFO  [main:o.a.z.s.RequestThrottler@75] - zookeeper.request_throttler.shutdownTimeout = 10000 ms
2025-04-29 12:37:51,555 [myid:] - INFO  [main:o.a.z.s.ContainerManager@83] - Using checkIntervalMs=60000 maxPerMinute=10000 maxNeverUsedIntervalMs=0
2025-04-29 12:37:57,638 [myid:] - INFO  [SyncThread:0:o.a.z.s.p.FileTxnLog@291] - Creating new log file: log.d3
2025-04-29 12:38:32,449 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@730] - Expiring session 0x1001ed4c0520006, timeout of 40000ms exceeded
2025-04-29 12:38:32,450 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@730] - Expiring session 0x1001ed4c0520007, timeout of 40000ms exceeded
2025-04-29 12:39:40,312 [myid:] - INFO  [NIOWorkerThread-4:o.a.z.s.NIOServerCnxn@342] - Unable to read additional data from client, it probably closed the socket: address = /[0:0:0:0:0:0:0:1]:53471, session = 0x1001f397c700002
2025-04-29 12:39:51,597 [myid:] - INFO  [NIOWorkerThread-7:o.a.z.s.NIOServerCnxn@342] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:53268, session = 0x1001f397c700001
2025-04-29 12:40:11,437 [myid:] - INFO  [NIOWorkerThread-12:o.a.z.s.NIOServerCnxn@342] - Unable to read additional data from client, it probably closed the socket: address = /[0:0:0:0:0:0:0:1]:53628, session = 0x1001f397c700003
2025-04-29 12:40:11,441 [myid:] - INFO  [NIOWorkerThread-13:o.a.z.s.NIOServerCnxn@342] - Unable to read additional data from client, it probably closed the socket: address = /[0:0:0:0:0:0:0:1]:53218, session = 0x1001f397c700000
2025-04-29 12:40:16,447 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@730] - Expiring session 0x1001f397c700002, timeout of 40000ms exceeded
2025-04-29 12:40:20,448 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@730] - Expiring session 0x1001f397c700001, timeout of 40000ms exceeded
2025-04-29 12:40:40,447 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@730] - Expiring session 0x1001f397c700000, timeout of 40000ms exceeded
2025-04-29 12:40:42,616 [myid:] - INFO  [NIOWorkerThread-10:o.a.z.s.NIOServerCnxn@342] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:53743, session = 0x1001f397c700005
2025-04-29 12:40:46,444 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@730] - Expiring session 0x1001f397c700003, timeout of 40000ms exceeded
2025-04-29 12:40:53,692 [myid:] - INFO  [NIOWorkerThread-14:o.a.z.s.NIOServerCnxn@342] - Unable to read additional data from client, it probably closed the socket: address = /[0:0:0:0:0:0:0:1]:53720, session = 0x1001f397c700004
2025-04-29 12:40:53,706 [myid:] - INFO  [NIOWorkerThread-15:o.a.z.s.NIOServerCnxn@342] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:53825, session = 0x1001f397c700006
2025-04-29 12:41:14,446 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@730] - Expiring session 0x1001f397c700005, timeout of 40000ms exceeded
2025-04-29 12:41:24,446 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@730] - Expiring session 0x1001f397c700006, timeout of 40000ms exceeded
2025-04-29 12:41:26,446 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@730] - Expiring session 0x1001f397c700004, timeout of 40000ms exceeded
2025-04-29 15:03:40,166 [myid:] - INFO  [NIOWorkerThread-14:o.a.z.s.NIOServerCnxn@342] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:59523, session = 0x1001f397c700008
2025-04-29 15:03:40,174 [myid:] - INFO  [NIOWorkerThread-15:o.a.z.s.NIOServerCnxn@342] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:59486, session = 0x1001f397c700007
2025-04-29 15:04:10,677 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@730] - Expiring session 0x1001f397c700007, timeout of 40000ms exceeded
2025-04-29 15:04:16,681 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@730] - Expiring session 0x1001f397c700008, timeout of 40000ms exceeded
2025-04-29 15:17:26,686 [myid:] - INFO  [NIOWorkerThread-11:o.a.z.s.NIOServerCnxn@342] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:61938, session = 0x1001f397c700009
2025-04-29 15:17:26,686 [myid:] - INFO  [NIOWorkerThread-10:o.a.z.s.NIOServerCnxn@342] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:61970, session = 0x1001f397c70000a
2025-04-29 15:18:00,677 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@730] - Expiring session 0x1001f397c700009, timeout of 40000ms exceeded
2025-04-29 15:18:04,682 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@730] - Expiring session 0x1001f397c70000a, timeout of 40000ms exceeded
2025-04-29 15:34:37,534 [myid:] - INFO  [NIOWorkerThread-8:o.a.z.s.NIOServerCnxn@342] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:64994, session = 0x1001f397c70000c
2025-04-29 15:34:37,535 [myid:] - INFO  [NIOWorkerThread-9:o.a.z.s.NIOServerCnxn@342] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:64956, session = 0x1001f397c70000b
2025-04-29 15:35:08,691 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@730] - Expiring session 0x1001f397c70000b, timeout of 40000ms exceeded
2025-04-29 15:35:12,689 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@730] - Expiring session 0x1001f397c70000c, timeout of 40000ms exceeded
2025-04-29 15:37:35,149 [myid:] - INFO  [NIOWorkerThread-9:o.a.z.s.NIOServerCnxn@342] - Unable to read additional data from client, it probably closed the socket: address = /[0:0:0:0:0:0:0:1]:65524, session = 0x1001f397c70000d
